CustomerID,Recency,Frequency,Monetary,K_Cluster
15945.0,365,2,181.0,0
15947.0,83,29,1708.24,2
15948.0,8,60,955.24,2
15949.0,17,19,364.72,2
15950.0,32,98,1765.51,2
15951.0,9,41,708.22,2
15952.0,34,91,806.57,2
15953.0,15,98,1659.3799999999999,1
15955.0,24,183,4416.26,1
15957.0,32,42,428.89,2
15958.0,74,7,104.35,0
15963.0,20,28,470.76,2
15965.0,17,122,845.64,2
15967.0,23,84,418.83,2
15969.0,3,20,666.1,2
15970.0,304,11,314.1,0
15971.0,18,35,4199.85,1
15973.0,367,4,307.82000000000005,0
15974.0,39,176,3442.15,1
15975.0,84,24,371.01,0
15976.0,165,98,430.94,2
15977.0,17,65,1054.73,2
15978.0,77,49,1098.78,2
15980.0,89,43,2398.86,2
15981.0,25,97,3408.48,1
15983.0,22,113,1475.02,2
15984.0,3,270,2837.67,1
15985.0,123,37,1142.42,2
15986.0,30,14,168.12,0
15987.0,12,140,1451.28,1
15988.0,19,27,158.03,0
15990.0,44,52,792.11,2
15992.0,4,3,41.989999999999995,0
15993.0,9,552,2797.57,1
15994.0,55,35,427.07,2
15996.0,88,130,1060.68,2
15998.0,37,506,3089.97,1
16000.0,3,9,12393.7,1
16003.0,30,103,2735.37,1
16005.0,12,218,615.39,1
16006.0,211,8,101.4,0
16007.0,48,385,1701.94,1
16008.0,24,33,478.78,2
16009.0,22,90,992.71,2
16010.0,246,86,407.5,2
16011.0,8,212,3362.71,1
16012.0,35,94,1415.29,2
16013.0,4,139,37130.6,1
16014.0,38,145,662.38,2
16015.0,4,182,705.39,1
16016.0,3,235,1508.76,1
16017.0,47,32,211.88,0
16018.0,39,28,408.90000000000003,2
16019.0,47,160,3786.2400000000002,1
16020.0,17,46,851.01,2
16022.0,260,76,628.28,2
16023.0,46,101,719.81,2
16024.0,12,64,251.24,2
16025.0,30,28,439.65999999999997,2
16026.0,43,32,236.09,2
16027.0,92,16,934.62,2
16029.0,39,242,81024.84,1
16030.0,310,29,331.24,0
16031.0,92,100,548.94,2
16033.0,6,1137,8816.4,1
16034.0,196,22,437.7,0
16036.0,87,55,758.92,2
16037.0,270,39,855.02,2
16038.0,8,26,471.78000000000003,2
16040.0,65,65,1313.55,2
16041.0,31,6,3166.4,2
16042.0,22,71,1197.27,2
16043.0,38,39,773.99,2
16045.0,120,83,1340.7,2
16048.0,373,8,256.44,0
16049.0,40,312,1111.79,2
16050.0,174,10,137.9,0
16052.0,54,34,362.06,2
16053.0,33,84,1511.95,2
16054.0,145,70,783.9,2
16055.0,221,8,134.8,0
16056.0,45,68,664.85,2
16057.0,16,121,2263.12,1
16059.0,66,180,1459.8600000000001,2
16062.0,10,64,1153.62,2
16063.0,260,23,335.32,0
16065.0,365,74,372.09,2
16066.0,17,102,1521.87,1
16070.0,22,33,852.15,2
16071.0,45,21,326.24,0
16072.0,288,23,584.3199999999999,0
16073.0,297,1,122.39999999999999,0
16076.0,3,129,2234.73,1
16078.0,284,1,79.2,0
16079.0,17,21,1352.0,2
16080.0,82,10,217.16,0
16081.0,56,227,2806.9,1
16083.0,101,31,1317.62,2
16084.0,299,38,436.18,0
16085.0,23,167,981.51,2
16086.0,59,39,1121.39,2
16091.0,155,18,315.06,0
16092.0,115,51,817.86,2
16093.0,107,1,17.0,0
16094.0,12,63,1078.23,2
16096.0,264,12,320.62,0
16097.0,240,10,185.04999999999998,0
16098.0,88,67,2005.63,2
16099.0,50,39,731.9,2
16101.0,71,76,1290.7,2
16102.0,42,57,1842.14,2
16103.0,7,48,1429.64,1
16104.0,62,29,302.36,0
16105.0,249,13,336.96,0
16106.0,66,6,108.38,0
16107.0,18,31,3204.1600000000003,2
16108.0,85,48,842.5,2
16109.0,219,18,611.88,0
16110.0,45,354,1337.48,2
16112.0,143,16,195.73999999999998,0
16113.0,183,30,161.38,0
16114.0,171,8,135.75000000000003,0
16115.0,10,284,1667.97,1
16116.0,212,34,612.78,2
16117.0,190,30,232.21,0
16119.0,8,16,423.36,2
16120.0,59,30,1309.14,2
16121.0,57,212,867.11,2
16122.0,73,38,684.4200000000001,2
16123.0,52,16,307.78,0
16124.0,317,11,249.0,0
16125.0,367,13,289.35,0
16126.0,29,117,6287.77,1
16127.0,39,40,656.25,2
16128.0,18,89,1880.22,1
16131.0,52,78,3506.54,2
16133.0,4,338,14589.04,1
16134.0,22,35,618.09,2
16135.0,263,21,517.55,0
16136.0,60,37,709.38,2
16139.0,19,31,635.41,2
16140.0,66,35,725.18,2
16141.0,88,30,620.4,2
16142.0,250,37,535.34,0
16143.0,3,117,2424.94,1
16144.0,247,1,175.2,0
16145.0,9,224,3799.4900000000002,1
16146.0,157,29,734.13,2
16147.0,134,22,375.0,0
16148.0,296,1,76.32000000000001,0
16149.0,5,18,280.52,2
16150.0,43,117,2053.02,2
16152.0,269,29,1829.04,2
16153.0,50,89,1824.23,2
16156.0,9,130,3122.04,1
16157.0,16,18,656.69,2
16159.0,282,14,348.2,0
16160.0,65,20,1025.44,2
16161.0,2,474,5575.56,1
16162.0,252,2,37.4,0
16163.0,232,6,856.6,0
16164.0,17,34,822.48,2
16168.0,11,98,3787.6,1
16169.0,8,85,1822.97,1
16170.0,51,125,1885.05,2
16171.0,59,3,73.2,0
16172.0,95,69,1140.21,2
16173.0,16,84,1418.32,2
16174.0,126,23,1009.5500000000001,2
16175.0,94,58,1037.59,2
16177.0,50,15,331.95,0
16178.0,138,8,197.9,0
16179.0,61,11,215.83,0
16180.0,100,162,10254.18,1
16181.0,73,11,305.54,0
16182.0,72,28,6617.65,2
16183.0,67,15,338.71000000000004,0
16184.0,64,45,1158.79,2
16185.0,17,31,529.41,2
16186.0,23,218,4006.94,1
16187.0,32,295,6911.4400000000005,1
16188.0,45,67,981.86,2
16189.0,16,11,215.48,0
16190.0,40,6,215.08,0
16191.0,3,134,5180.52,1
16193.0,237,19,314.45,0
16198.0,75,15,400.68100000000004,0
16200.0,4,179,1080.6200000000001,1
16201.0,3,111,1863.47,1
16202.0,361,18,365.27,0
16203.0,59,35,592.9,2
16204.0,23,57,405.71,2
16205.0,31,98,761.38,2
16206.0,55,63,537.0600000000001,2
16207.0,25,19,394.38,2
16208.0,45,66,664.26,2
16209.0,89,46,2262.62,2
16210.0,2,123,21086.3,1
16211.0,89,23,547.02,2
16212.0,19,41,690.34,2
16213.0,79,6,159.0,0
16214.0,171,44,1062.75,2
16215.0,81,14,242.35,0
16216.0,267,37,914.9300000000001,2
16217.0,235,15,304.25,0
16218.0,30,84,3084.68,1
16221.0,37,97,864.86,2
16222.0,318,137,846.72,2
16224.0,57,96,1295.3,2
16225.0,45,134,1096.32,2
16226.0,203,8,255.12,0
16227.0,225,6,314.22,0
16229.0,87,47,1010.6,2
16230.0,190,35,542.03,2
16232.0,44,37,990.88,2
16233.0,71,22,536.6800000000001,2
16235.0,41,46,867.31,2
16236.0,78,20,432.2,0
16239.0,57,19,414.2,0
16240.0,24,135,3718.8,1
16241.0,10,662,2607.87,1
16242.0,8,294,3603.21,1
16243.0,34,51,409.1,2
16244.0,212,91,1522.75,2
16245.0,24,90,1413.66,2
16247.0,170,16,114.56,0
16248.0,62,7,152.94,0
16249.0,53,69,1800.07,2
16250.0,261,24,389.44,0
16253.0,67,123,3683.86,2
16255.0,17,270,2619.91,1
16256.0,267,13,752.4300000000001,0
16257.0,177,2,46.95,0
16258.0,45,135,5203.51,1
16260.0,51,18,1035.45,2
16261.0,17,124,746.83,2
16265.0,9,258,5447.0,1
16266.0,74,61,861.89,2
16268.0,71,45,667.65,2
16270.0,353,54,1141.24,2
16271.0,3,133,1429.24,1
16272.0,117,25,411.7,0
16274.0,373,67,357.95,0
16275.0,197,33,559.87,2
16276.0,177,6,810.6000000000001,0
16278.0,100,23,566.38,2
16279.0,21,107,1509.58,2
16281.0,72,17,2062.06,2
16282.0,340,11,168.3,0
16283.0,6,166,1570.81,1
16284.0,31,109,823.97,2
16287.0,170,8,142.5,0
16292.0,122,17,302.25,0
16293.0,22,118,2248.9900000000002,1
16295.0,10,79,1328.55,1
16297.0,269,20,301.9,0
16298.0,23,27,598.2,2
16302.0,127,11,233.22,0
16303.0,26,162,5360.63,1
16305.0,139,22,361.21999999999997,0
16306.0,214,41,632.27,2
16308.0,38,4,2560.0,2
16309.0,106,42,706.57,2
16311.0,18,37,616.26,2
16313.0,3,16,274.15000000000003,2
16315.0,331,14,226.37,0
16316.0,64,151,2938.91,2
16317.0,120,69,1341.65,2
16318.0,35,19,328.15,0
16319.0,218,3,404.40000000000003,0
16320.0,172,56,1038.46,2
16321.0,72,12,373.65000000000003,0
16322.0,1,37,326.75,1
16323.0,196,1,207.50000000000003,0
16324.0,128,118,428.68,2
16325.0,47,18,594.24,2
16326.0,6,319,3110.96,1
16327.0,14,319,3844.22,1
16330.0,18,39,251.91,2
16332.0,28,153,1593.2,2
16333.0,8,45,26626.8,1
16337.0,37,10,151.05,0
16338.0,157,11,214.79999999999998,0
16339.0,284,20,109.95,0
16340.0,107,153,549.07,2
16341.0,25,77,1971.87,2
16342.0,75,15,322.41,0
16343.0,16,47,370.47999999999996,2
16344.0,158,2,101.10000000000001,0
16345.0,44,38,575.41,2
16347.0,11,92,887.65,2
16348.0,32,235,1469.45,1
16349.0,291,9,53.5,0
16350.0,21,57,1116.47,2
16351.0,333,8,153.9,0
16352.0,18,28,494.44,2
16353.0,4,94,6675.71,1
16354.0,63,39,395.8,2
16356.0,198,31,211.77,0
16357.0,33,34,658.88,2
16358.0,1,109,2027.5,1
16359.0,7,66,1750.92,1
16360.0,5,662,3512.53,1
16361.0,10,106,896.66,1
16362.0,32,81,734.77,2
16363.0,53,5,109.36000000000001,0
16364.0,12,53,707.04,2
16365.0,18,51,1540.42,2
16366.0,19,18,327.3,2
16367.0,37,130,804.49,2
16368.0,2,76,497.43,1
16369.0,18,118,1553.66,1
16370.0,82,228,1320.56,2
16372.0,33,97,367.93,2
16374.0,66,111,473.03000000000003,2
16376.0,9,125,987.01,1
16377.0,267,5,676.2,0
16378.0,247,23,362.95,0
16379.0,4,108,2157.4,1
16380.0,61,32,1780.59,2
16383.0,75,102,668.36,2
16384.0,90,33,584.5,2
16385.0,60,59,555.89,2
16386.0,29,88,317.2,2
16387.0,323,4,94.36,0
16389.0,53,34,1382.07,2
16392.0,270,45,221.19,0
16393.0,2,330,3046.21,1
16394.0,57,83,1555.34,2
16395.0,61,210,1486.9,2
16398.0,154,82,1705.8,2
16399.0,19,73,408.57,2
16400.0,95,29,303.93,0
16401.0,1,186,4098.32,1
16402.0,265,60,299.6,0
16403.0,312,10,177.5,0
16404.0,70,23,443.05,2
16405.0,302,5,167.25,0
16406.0,19,62,163.07,2
16407.0,13,172,2126.93,1
16409.0,36,232,2028.88,1
16411.0,19,45,214.65,2
16412.0,54,35,151.83,0
16413.0,57,31,262.2,0
16414.0,22,7,126.25,0
16415.0,44,54,210.35,2
16416.0,27,71,1051.4,2
16418.0,45,102,675.27,2
16419.0,113,51,972.23,2
16422.0,17,369,34684.4,1
16423.0,25,18,346.12,2
16424.0,191,5,133.56,0
16425.0,302,21,302.7,0
16426.0,2,372,1908.25,1
16427.0,263,9,241.06,0
16429.0,106,2,284.55,0
16430.0,57,6,300.85,0
16431.0,213,83,642.81,2
16432.0,64,8,287.4,0
16433.0,28,17,184.26,0
16434.0,29,109,1522.25,2
16438.0,6,132,798.35,1
16440.0,8,282,3640.67,1
16441.0,67,24,381.2,0
16442.0,2,174,616.79,1
16444.0,46,84,654.67,2
16445.0,34,63,230.51,2
16446.0,1,3,168472.5,1
16447.0,136,36,259.01,0
16448.0,198,20,188.89000000000001,0
16449.0,198,40,707.69,2
16450.0,150,11,311.92,0
16451.0,88,14,266.97,0
16454.0,45,2,6.9,0
16455.0,64,99,1841.18,2
16456.0,99,111,2158.37,2
16457.0,218,9,208.36,0
16458.0,3,202,3482.7400000000002,1
16460.0,28,135,814.72,2
16461.0,178,33,151.42,0
16462.0,74,3,136.0,0
16463.0,21,82,1422.4,2
16464.0,20,236,1314.68,1
16466.0,34,148,1603.46,2
16468.0,74,2,74.9,0
16469.0,24,182,650.43,2
16470.0,52,170,762.39,2
16471.0,275,13,223.95000000000002,0
16473.0,165,18,316.11,0
16474.0,7,360,1871.5,1
16475.0,88,28,544.3,2
16477.0,64,146,2494.46,2
16478.0,25,17,331.0,0
16479.0,10,35,300.83,2
16480.0,76,53,769.29,2
16482.0,16,18,220.62,0
16483.0,192,19,139.35,0
16484.0,174,25,404.3,0
16485.0,77,42,363.65,2
16488.0,33,29,498.8,2
16491.0,47,39,731.5,2
16493.0,80,56,1351.63,2
16494.0,297,50,826.53,2
16495.0,3,97,684.41,1
16496.0,9,95,1599.52,1
16497.0,50,136,2965.69,2
16498.0,161,15,100.97,0
16499.0,360,19,365.45,0
16500.0,5,11,400.86,2
16503.0,107,84,1431.93,2
16504.0,25,86,484.38,2
16505.0,32,4,777.6,0
16506.0,20,3,90.30000000000001,0
16509.0,297,13,363.7,0
16510.0,372,13,248.1,0
16511.0,22,169,950.26,2
16513.0,5,35,874.59,2
16515.0,52,113,1627.13,2
16516.0,30,6,101.69999999999999,0
16517.0,277,17,162.7,0
16518.0,61,40,484.32,2
16519.0,25,13,215.07999999999998,0
16520.0,186,156,1046.57,2
16523.0,2,290,9418.470000000001,1
16525.0,2,183,13027.45,1
16526.0,172,15,290.36,0
16527.0,81,14,228.06,0
16528.0,4,17,244.41,2
16529.0,190,30,455.25,0
16531.0,22,77,1244.59,2
16532.0,18,4,6748.8,2
16533.0,19,177,1095.56,1
16535.0,5,31,593.75,2
16536.0,110,55,548.97,2
16539.0,3,45,1388.81,1
16542.0,54,5,119.62,0
16545.0,165,3,339.3,0
16546.0,291,25,787.15,0
16549.0,10,981,4154.64,1
16550.0,109,251,2298.97,2
16551.0,96,32,922.12,2
16552.0,243,17,379.73,0
16553.0,163,84,5719.82,2
16554.0,42,52,837.1,2
16555.0,35,17,285.89,0
16556.0,67,207,3313.79,1
16557.0,24,11,281.85,0
16558.0,1,460,8338.49,1
16560.0,27,56,841.41,2
16561.0,6,31,511.12,2
16563.0,54,19,1077.74,2
16565.0,364,3,173.7,0
16566.0,15,18,614.66,2
16567.0,194,35,865.6,2
16569.0,3,5,124.2,0
16570.0,15,126,3738.4,1
16571.0,27,87,1421.69,2
16572.0,127,57,1009.6,2
16573.0,85,42,663.61,2
16574.0,71,28,451.44,2
16581.0,183,9,105.84,0
16582.0,113,6,313.62,0
16583.0,374,14,233.45,0
16584.0,80,28,936.08,2
16586.0,249,8,463.95,0
16587.0,232,13,225.15,0
16589.0,71,33,459.24,2
16591.0,69,10,213.5,0
16592.0,4,216,4113.68,1
16593.0,51,27,330.03,2
16594.0,75,53,181.09,0
16595.0,61,85,360.16,2
16596.0,16,12,250.15,0
16597.0,4,7,90.04,0
16598.0,286,10,145.04999999999998,0
16600.0,4,62,813.52,1
16601.0,41,31,244.79999999999998,2
16602.0,36,29,528.08,2
16603.0,75,34,482.47,2
16607.0,18,172,3347.71,1
16609.0,15,276,5493.46,1
16610.0,219,6,75.66,0
16611.0,186,10,129.49,0
16612.0,33,66,1187.66,2
16613.0,70,30,618.59,2
16614.0,183,26,506.19,0
16616.0,15,33,500.42,2
16617.0,236,5,151.85,0
16618.0,31,96,2647.59,2
16619.0,264,14,226.21,0
16620.0,4,9,178.96,0
16621.0,52,29,813.48,2
16623.0,246,5,129.45,0
16624.0,81,48,810.5699999999999,2
16625.0,275,23,333.08,0
16626.0,1,179,4413.1,1
16627.0,79,20,322.8,0
16628.0,30,117,2188.05,2
16629.0,74,64,417.73,2
16633.0,17,152,2883.1,1
16634.0,223,9,217.9,0
16637.0,32,69,1154.47,2
16638.0,23,94,1680.72,2
16639.0,31,50,1257.51,2
16641.0,106,12,231.10000000000002,0
16642.0,5,34,688.33,2
16643.0,246,27,487.51,0
16644.0,178,62,833.78,2
16647.0,170,14,214.06,0
16648.0,43,19,290.65999999999997,0
16650.0,72,24,518.42,2
16652.0,59,118,6773.97,1
16653.0,16,69,1212.66,2
16654.0,141,29,601.27,2
16655.0,18,261,3794.52,1
16656.0,22,73,8625.8,1
16657.0,10,208,933.62,1
16658.0,368,8,123.24,0
16659.0,189,2,39.12,0
16660.0,16,16,1267.6499999999999,2
16665.0,362,9,135.39999999999998,0
16666.0,19,32,118.98,0
16667.0,68,53,570.13,2
16668.0,15,20,306.71999999999997,2
16669.0,24,160,1374.8700000000001,2
16670.0,17,252,4095.9,1
16671.0,28,6,1692.27,2
16672.0,2,114,8134.9400000000005,1
16674.0,55,98,319.61,2
16676.0,34,89,1592.1200000000001,2
16678.0,3,163,3109.99,1
16679.0,366,3,129.75,0
16680.0,43,10,183.7,0
16681.0,73,44,1770.34,2
16682.0,5,30,1028.0,2
16684.0,4,277,66653.56,1
16685.0,61,62,324.24,2
16686.0,47,585,3062.83,1
16688.0,1,62,1260.86,1
16689.0,76,13,422.59999999999997,0
16690.0,72,12,225.57999999999998,0
16692.0,256,3,1276.0,0
16693.0,69,60,482.01,2
16696.0,135,10,657.9000000000001,0
16697.0,241,21,112.75,0
16698.0,227,5,1998.0,0
16700.0,9,308,5076.55,1
16701.0,9,144,5398.3,1
16705.0,1,270,14034.99,1
16706.0,37,123,531.35,2
16708.0,46,27,656.63,2
16709.0,85,79,3029.87,2
16710.0,19,402,2483.04,1
16711.0,3,22,1651.03,1
16712.0,9,447,3645.43,1
16713.0,19,624,6923.13,1
16714.0,219,93,1161.53,2
16715.0,78,19,301.71999999999997,0
16716.0,267,2,901.2,0
16717.0,24,199,3858.38,1
16718.0,369,45,623.75,2
16719.0,15,201,1790.42,1
16720.0,26,27,155.24,0
16721.0,262,37,292.47,0
16722.0,17,225,4730.81,1
16723.0,91,43,589.15,2
16725.0,302,151,781.02,2
16726.0,26,185,1382.02,2
16727.0,364,46,272.82,0
16728.0,46,269,1054.67,2
16729.0,38,660,7239.92,1
16730.0,52,82,743.11,2
16732.0,32,28,603.75,2
16734.0,52,53,650.51,2
16735.0,79,125,2300.56,2
16737.0,53,1,417.59999999999997,0
16738.0,298,1,3.75,0
16739.0,177,13,323.0,0
16742.0,47,1,464.9,0
16743.0,29,191,2238.09,1
16744.0,11,242,1304.76,1
16745.0,87,357,7194.3,1
16746.0,5,449,6697.66,1
16747.0,38,42,836.06,2
16748.0,18,69,1515.9,2
16750.0,45,95,623.93,2
16751.0,31,25,1764.72,2
16752.0,373,9,207.5,0
16753.0,58,34,223.92000000000002,0
16754.0,372,2,2002.4,0
16755.0,114,170,1496.83,2
16756.0,215,13,239.4,0
16757.0,319,7,106.83000000000001,0
16758.0,65,22,369.34000000000003,0
16759.0,8,42,789.79,2
16761.0,97,13,316.62,0
16762.0,20,89,1501.38,2
16763.0,199,23,611.85,0
16764.0,4,706,2799.25,1
16765.0,294,1,34.0,0
16766.0,273,34,1145.6,2
16767.0,31,222,5580.6,1
16768.0,48,54,478.09000000000003,2
16769.0,260,40,380.39,0
16770.0,58,145,770.1,2
16771.0,33,255,2246.81,1
16773.0,57,26,171.59,0
16774.0,68,48,661.52,2
16775.0,10,158,1695.66,1
16776.0,60,76,388.28,2
16777.0,80,50,226.35,2
16778.0,74,16,245.94,0
16779.0,2,333,10629.720000000001,1
16780.0,100,60,425.19,2
16781.0,372,17,311.25,0
16782.0,10,190,2279.9,1
16784.0,20,3,107.6,0
16788.0,123,155,597.48,2
16789.0,8,5,80.8,0
16790.0,4,93,1545.6200000000001,1
16791.0,29,320,1721.78,1
16792.0,282,12,110.38000000000001,0
16793.0,57,16,243.84,0
16794.0,1,285,1222.71,1
16795.0,365,66,414.88,2
16796.0,89,18,305.62,0
16800.0,11,164,1201.49,1
16801.0,163,76,1619.73,2
16803.0,65,24,332.3,0
16804.0,23,60,536.99,2
16805.0,174,98,460.59,2
16806.0,103,103,801.49,2
16807.0,143,67,1121.59,2
16808.0,99,23,288.42,0
16809.0,23,149,914.69,2
16810.0,192,15,309.54,0
16811.0,5,28,547.07,2
16812.0,361,15,479.35,0
16813.0,8,449,1692.98,1
16814.0,14,324,6509.1,1
16816.0,103,28,417.06,0
16817.0,3,86,1604.75,1
16818.0,11,188,3349.57,1
16820.0,96,26,497.61,2
16823.0,227,38,358.38,0
16824.0,16,26,460.64,2
16825.0,39,28,775.1800000000001,2
16826.0,51,22,341.7,0
16828.0,93,8,128.5,0
16829.0,157,11,197.22,0
16830.0,39,23,325.91,2
16832.0,184,12,199.15,0
16833.0,1,47,1106.53,1
16834.0,228,24,413.46,0
16835.0,128,10,180.85,0
16836.0,40,11,251.87,0
16837.0,31,165,3170.98,1
16838.0,197,25,588.85,0
16839.0,9,266,16594.35,1
16841.0,37,116,1869.82,2
16842.0,101,63,1264.19,2
16843.0,43,378,10196.57,1
16846.0,50,11,214.32,0
16847.0,43,12,193.44,0
16848.0,53,14,281.42,0
16849.0,187,8,124.57,0
16850.0,334,19,332.41,0
16851.0,4,20,342.45,2
16852.0,10,9,144.91000000000003,0
16855.0,24,19,328.4,2
16856.0,15,2,35.400000000000006,0
16858.0,369,10,375.69000000000005,0
16859.0,145,52,747.81,2
16861.0,60,6,173.76,0
16863.0,31,26,502.8,2
16866.0,141,11,207.73999999999998,0
16869.0,23,128,825.42,2
16871.0,22,137,2812.34,1
16872.0,77,7,680.02,0
16873.0,5,279,7123.62,1
16875.0,67,112,2095.53,2
16877.0,12,159,853.72,1
16878.0,84,3,13.3,0
16880.0,31,178,1519.08,2
16881.0,67,1,432.0,0
16882.0,67,39,705.12,2
16883.0,187,38,276.73,0
16884.0,38,26,429.84000000000003,2
16885.0,15,101,471.51,2
16887.0,35,37,194.88,2
16889.0,195,135,1578.67,2
16891.0,2,203,809.7,1
16892.0,1,99,525.54,1
16893.0,367,45,145.93,0
16895.0,65,69,219.14,2
16897.0,299,37,289.78,0
16898.0,26,162,508.81,2
16899.0,8,125,1281.56,1
16900.0,17,79,887.11,2
16902.0,116,44,1706.88,2
16903.0,29,60,373.24,2
16904.0,4,710,3754.27,1
16905.0,5,208,3102.43,1
16906.0,82,93,579.77,2
16907.0,29,151,981.65,2
16909.0,72,18,379.14,0
16910.0,4,547,1510.06,1
16912.0,29,101,2575.38,1
16913.0,290,8,113.44,0
16914.0,36,38,208.46,2
16915.0,9,57,621.6800000000001,2
16916.0,24,143,576.26,2
16917.0,277,9,391.52,0
16918.0,50,128,1068.82,2
16919.0,156,327,2596.45,2
16921.0,61,60,169.79,2
16923.0,12,672,7247.61,1
16924.0,21,83,846.75,2
16926.0,371,14,230.25,0
16927.0,116,6,543.05,0
16928.0,80,209,2847.6,2
16929.0,4,77,1295.39,1
16930.0,26,54,380.55,2
16931.0,5,898,4604.22,1
16932.0,53,53,161.94,2
16933.0,1,44,563.23,1
16934.0,55,62,950.9300000000001,2
16936.0,26,57,262.68,2
16938.0,9,241,2736.38,1
16940.0,52,305,3049.88,1
16942.0,13,281,1920.59,1
16943.0,212,33,816.73,2
16945.0,22,249,4345.5,1
16947.0,236,21,406.48,0
16948.0,139,19,435.02,0
16949.0,4,60,1286.27,1
16950.0,57,42,1178.56,2
16951.0,135,86,1277.75,2
16952.0,109,16,167.61,0
16953.0,30,1,20.8,0
16954.0,1,54,2085.08,1
16955.0,185,25,518.67,0
16956.0,18,16,308.74,2
16957.0,239,16,416.64,0
16959.0,87,7,117.35000000000001,0
16960.0,39,101,507.05,2
16961.0,116,14,234.17,0
16963.0,187,7,110.55000000000001,0
16965.0,227,26,201.19,0
16966.0,8,28,2154.97,1
16967.0,189,21,319.02,0
16968.0,4,31,439.43,2
16969.0,39,42,650.41,2
16971.0,38,41,357.21,2
16976.0,267,2,251.51999999999998,0
16978.0,78,39,344.33,2
16979.0,4,89,1852.0,1
16980.0,255,87,1078.96,2
16982.0,61,22,384.06,0
16983.0,13,148,1931.25,1
16984.0,88,407,4481.35,1
16985.0,17,120,5464.12,1
16986.0,30,3,1873.2,0
16987.0,3,129,1625.05,1
16988.0,5,7,126.12,0
16989.0,7,12,1133.25,2
16990.0,219,1,179.0,0
16992.0,11,93,1614.31,1
16996.0,30,37,1456.96,2
16997.0,288,12,702.0,0
16998.0,150,4,295.0,0
16999.0,23,23,484.82,2
17001.0,1,169,3989.57,1
17002.0,86,49,1493.73,2
17004.0,46,44,1412.94,2
17006.0,5,44,781.78,2
17007.0,51,52,889.9300000000001,2
17010.0,18,11,195.36,0
17011.0,30,15,270.9,0
17014.0,8,74,586.33,2
17015.0,29,217,1842.56,1
17017.0,3,252,8694.26,1
17018.0,41,16,920.1,2
17019.0,11,234,1272.61,1
17022.0,31,7,71.0,0
17024.0,45,3,95.85,0
17025.0,61,9,357.77,0
17026.0,185,4,154.82999999999998,0
17027.0,79,153,890.29,2
17029.0,111,2,716.0,0
17030.0,64,11,146.87,0
17031.0,12,22,380.35,2
17033.0,86,28,1030.14,2
17034.0,16,30,745.52,2
17035.0,246,28,433.53000000000003,0
17037.0,88,75,1267.32,2
17038.0,30,22,112.4,0
17040.0,138,15,449.73,0
17041.0,27,70,1081.57,2
17042.0,3,98,1044.3799999999999,1
17043.0,32,102,1735.18,2
17044.0,25,6,948.48,0
17045.0,113,22,339.44,0
17046.0,157,22,642.02,0
17047.0,85,65,1100.9,2
17048.0,118,43,925.35,2
17049.0,3,318,5659.9800000000005,1
17050.0,96,316,3228.84,2
17051.0,194,43,247.14000000000001,0
17052.0,28,92,413.75,2
17053.0,131,13,498.48,0
17054.0,28,83,1356.33,2
17058.0,82,62,1179.89,2
17059.0,30,516,3095.04,1
17060.0,266,5,234.24,0
17061.0,74,99,5232.2300000000005,2
17062.0,314,70,538.37,2
17063.0,21,78,1461.14,2
17064.0,59,62,859.35,2
17068.0,12,296,4552.14,1
17069.0,28,143,2709.7000000000003,1
17070.0,114,64,312.14,2
17071.0,28,140,2429.03,1
17073.0,18,174,1446.09,1
17075.0,18,77,834.12,2
17076.0,36,25,841.0799999999999,2
17078.0,36,28,378.2,2
17079.0,78,2,118.80000000000001,0
17080.0,22,8,287.62,0
17081.0,25,64,290.16,2
17082.0,33,81,2003.85,2
17083.0,109,52,1405.78,2
17084.0,35,162,2949.75,1
17085.0,123,187,1566.65,2
17086.0,7,96,2050.08,1
17088.0,28,115,1991.01,2
17090.0,4,63,2043.95,1
17091.0,3,195,3827.76,1
17092.0,50,125,1777.78,2
17094.0,322,14,302.0,0
17095.0,23,74,1324.16,2
17096.0,15,48,1022.13,2
17097.0,2,211,954.42,1
17100.0,18,65,971.74,2
17101.0,10,42,1621.73,2
17102.0,262,1,25.5,0
17105.0,159,90,665.78,2
17107.0,33,418,10815.43,1
17109.0,29,117,885.04,2
17110.0,165,12,163.29999999999998,0
17111.0,47,30,248.61,0
17114.0,6,127,808.62,1
17115.0,8,39,837.5,2
17117.0,288,9,116.19999999999999,0
17118.0,318,10,157.02,0
17119.0,3,35,606.91,1
17120.0,233,18,307.46,0
17122.0,119,7,138.32,0
17123.0,162,9,345.29999999999995,0
17124.0,185,32,298.89,0
17125.0,50,40,259.35,2
17126.0,152,260,1004.75,2
17128.0,335,14,157.09,0
17131.0,5,134,2463.17,1
17133.0,16,27,4892.240000000001,1
17134.0,107,24,425.0,0
17135.0,16,52,1139.73,2
17138.0,276,24,380.5,0
17139.0,16,478,10668.47,1
17140.0,247,20,465.32,0
17142.0,239,15,579.0,0
17144.0,1,48,984.57,1
17146.0,106,35,749.78,2
17147.0,23,81,1714.59,2
17148.0,52,9,124.88,0
17152.0,195,14,1689.5,2
17153.0,24,14,213.78,0
17154.0,75,23,329.34,0
17155.0,18,20,251.70000000000002,2
17157.0,8,13,319.0,2
17158.0,32,67,1266.97,2
17159.0,22,101,1538.88,2
17160.0,31,229,3518.03,1
17162.0,29,104,1715.46,2
